#HGNC ID	Score
NR1D1	0.92567198
NR1D2	0.36553533
NR1H2	0.77897418
NR1H3	0.76552133
NR1H4	0.22041394
NR1I2	0.06404000
NR1I3	0.10818829
NR2C1	0.40082649
NR2C2	0.99878247
NR2C2AP	0.10465339
NR2E1	0.96711914
NR2F1	0.97377910
NR2F2	0.99999147
NR2F6	0.92170272
NR3C1	0.99563568
NR3C2	0.89382330
NR4A1	0.99967505
NR4A2	0.99957610
NR4A3	0.86357500
NR5A1	0.99667833
NR5A2	0.97113322
NR6A1	0.55852273
NRAP	0.07952104
NRARP	0.85124912
NRAS	0.99663668
NRBF2	0.25544459
NRBP1	0.69331472
NRBP2	0.07412541
NRCAM	0.19117142
NRDC	0.83153727
NRDE2	0.05497977
NREP	0.37375751
NRF1	0.92509479
NRG1	0.76185569
NRG2	0.55228828
NRG3	0.44909408
NRG4	0.10023360
NRGN	0.59646802
NRIP1	0.75999979
NRIP2	0.10599724
NRIP3	0.16122063
NRL	0.33803989
NRM	0.08314868
NRN1	0.42081376
NRN1L	0.15884658
NRP1	0.99979068
NRP2	0.66221241
NRROS	0.18198895
NRSN1	0.15119975
NRSN2	0.05991104
NRTN	0.17037887
NRXN1	0.77178766
NRXN2	0.92681520
NRXN3	0.64808424
NSA2	0.79872976
NSD1	0.96702859
NSD2	0.98403526
NSD3	0.76258785
NSF	0.74701645
NSFL1C	0.16354634
NSG1	0.08090822
NSG2	0.05948508
NSL1	0.19272015
NSMAF	0.11663454
NSMCE1	0.06209687
NSMCE2	0.64555271
NSMCE3	0.21711989
NSMCE4A	0.11070785
NSMF	0.12896087
NSRP1	0.08851353
NSUN2	0.29896444
NSUN3	0.54866498
NSUN4	0.20884554
NSUN5	0.74726011
NSUN6	0.54600185
NSUN7	0.29127147
NT5C	0.23876865
NT5C1A	0.31292110
NT5C1B	0.07984208
NT5C2	0.06589745
NT5C3A	0.09421734
NT5C3B	0.05972680
NT5DC1	0.10734154
NT5DC2	0.06423320
NT5DC3	0.09455988
NT5DC4	0.06116622
NT5E	0.32127813
NT5M	0.15159783
NTAN1	0.07118898
NTF3	0.93465999
NTF4	0.23135076
NTHL1	0.07157257
NTM	0.51637445
NTMT1	0.13695325
NTN1	0.74551934
NTN3	0.21760927
NTN4	0.56493575
NTN5	0.07232510
NTNG1	0.58242357
NTNG2	0.35885582
NTPCR	0.20910329
NTRK1	0.94765306
NTRK2	0.99725168
NTRK3	0.99092685
NTS	0.15712573
NTSR1	0.27199153
NTSR2	0.20431913
NUAK1	0.20101656
NUAK2	0.09509689
NUB1	0.07548914
NUBP1	0.06813144
NUBP2	0.06129137
NUBPL	0.06560197
NUCB1	0.12801156
NUCB2	0.06851772
NUCKS1	0.34353988
NUDC	0.76139374
NUDCD1	0.05731472
NUDCD2	0.21888921
NUDCD3	0.13883260
NUDT1	0.06276881
NUDT12	0.13367393
NUDT13	0.07964064
NUDT14	0.05044759
NUDT15	0.05724433
NUDT16	0.11565854
NUDT16L1	0.19280138
NUDT17	0.05797559
NUDT18	0.13287927
NUDT19	0.12738081
NUDT2	0.10956476
NUDT21	0.94567474
NUDT22	0.09047273
NUDT3	0.51376142
NUDT4	0.06999112
NUDT5	0.04861603
NUDT6	0.10089944
NUDT7	0.10604699
NUDT8	0.06479145
NUDT9	0.12815562
NUF2	0.10268196
NUFIP1	0.10891076
NUFIP2	0.46886980
NUGGC	0.06565598
NUMA1	0.99899621
NUMB	0.98952553
NUMBL	0.98378398
NUP107	0.15653535
NUP133	0.57478635
NUP153	0.97559672
NUP155	0.51995059
NUP160	0.12893577
NUP188	0.51876340
NUP205	0.70733309
NUP210	0.12756668
NUP210L	0.08656240
NUP214	0.75961949
NUP35	0.17386367
NUP37	0.16434294
NUP43	0.16165426
NUP50	0.19744362
NUP54	0.65054361
NUP58	0.12904187
NUP62	0.36919744
NUP85	0.64631212
NUP88	0.13343065
NUP93	0.45161677
NUP98	0.99604986
NUPL2	0.13635634
NUPR1	0.07792558
NUPR2	0.15273222
NUS1	0.41982624
NUSAP1	0.07273431
NUTF2	0.81001427
NUTM1	0.11415117
NUTM2A	0.23448411
NUTM2B	0.21048801
NUTM2D	0.05392519
NUTM2E	0.05128711
NUTM2F	0.08523816
NUTM2G	0.08899530
NVL	0.07320495
NWD1	0.22093355
NWD2	0.23808944
NXF1	0.56642720
NXN	0.50959392
NXNL1	0.10296927
NXNL2	0.21064771
NXPE1	0.14139676
NXPE2	0.07262783
NXPE3	0.16409314
NXPE4	0.13250169
NXPH1	0.70596135
NXPH2	0.44153017
NXPH3	0.13083279
NXPH4	0.17195001
NXT1	0.23541886
NYAP1	0.57661163
NYAP2	0.23616953
NYNRIN	0.08283936
OAF	0.16383311
OARD1	0.08177699
OAS1	0.18738346
OAS2	0.35401355
OAS3	0.41412748
OASL	0.34271687
OAT	0.12446409
OAZ1	0.07438227
OAZ2	0.19880374
OAZ3	0.09460207
OBP2A	0.15383141
OBP2B	0.09120462
OBSCN	0.35268238
OBSL1	0.11797612
OC90	0.04915551
OCA2	0.10823837
OCEL1	0.06578319
OCIAD1	0.00000000
OCIAD2	0.00000000
OCLM	0.14664562
OCLN	0.43990184
OCM	0.56661387
OCM2	0.39767091
OCSTAMP	0.12344535
ODAM	0.14548561
ODAPH	0.06112157
ODC1	0.86232292
ODF1	0.11642996
ODF2	0.15907544
ODF2L	0.06038493
ODF3	0.10460921
ODF3B	0.10157915
ODF3L1	0.07706509
ODF3L2	0.09880408
ODF4	0.11475564
ODR4	0.09369275
OFCC1	0.05639330
OGA	0.49479802
OGDH	0.83969870
OGDHL	0.05743636
OGFOD1	0.07526651
OGFOD2	0.10375206
OGFOD3	0.06087446
OGFR	0.05456742
OGFRL1	0.12590157
OGG1	0.14489249
OGN	0.12132407
OIP5	0.21070236
OIT3	0.13923397
OLA1	0.24793700
OLAH	0.05327557
OLFM1	0.52705161
OLFM2	0.44504797
OLFM3	0.09720661
OLFM4	0.17425146
OLFML1	0.06718921
OLFML2A	0.08365915
OLFML2B	0.07201329
OLFML3	0.06310946
OLIG1	0.74086117
OLIG2	0.99176904
OLIG3	0.92893871
OLR1	0.14945540
OMA1	0.14706082
OMD	0.51534342
OMG	0.97058293
OMP	0.29540079
ONECUT1	0.97046615
ONECUT2	0.94041049
ONECUT3	0.26215953
OOEP	0.09861289
OOSP2	0.08476689
OPA1	0.72180564
OPA3	0.15880949
OPALIN	0.08788945
OPCML	0.91453301
OPLAH	0.05700185
OPN1SW	0.14875135
OPN3	0.26749685
OPN4	0.12303688
OPN5	0.24294309
OPRD1	0.71705947
OPRK1	0.14769116
OPRL1	0.30879594
OPRM1	0.25985623
OPRPN	0.18046102
OPTC	0.34770586
OPTN	0.22080499
OR10A2	0.17489129
OR10A3	0.18767119
OR10A4	0.15647872
OR10A5	0.12031916
OR10A6	0.17922359
OR10A7	0.09225957
OR10AC1	0.06116622
OR10AD1	0.10894534
OR10AG1	0.13265041
OR10C1	0.12448193
OR10D3	0.06116622
OR10G2	0.12210300
OR10G3	0.11374881
OR10G4	0.13773309
OR10G6	0.06116622
OR10G7	0.15226302
OR10G8	0.12999151
OR10G9	0.13486797
OR10H1	0.19212922
OR10H2	0.10363815
OR10H3	0.10427345
OR10H4	0.13417395
OR10H5	0.11374358
OR10J1	0.12360282
OR10J3	0.08936222
OR10J4	0.06116622
OR10J5	0.18481629
OR10K1	0.09725045
OR10K2	0.15028764
OR10P1	0.10620057
OR10Q1	0.08605777
OR10R2	0.09104700
OR10S1	0.11537753
OR10T2	0.08198468
OR10V1	0.15628647
OR10W1	0.08235148
OR10X1	0.09118133
OR10Z1	0.09789707
OR11A1	0.09207378
OR11G2	0.20349791
OR11H1	0.51788662
OR11H12	0.53814883
OR11H4	0.15609765
OR11H6	0.10726843
OR11H7	0.06116622
OR11L1	0.07395918
OR12D1	0.06116622
OR12D2	0.13202521
OR12D3	0.18713542
OR13A1	0.11277381
OR13C2	0.11416270
OR13C3	0.16416888
OR13C4	0.20842780
OR13C5	0.14900953
OR13C7	0.06116622
OR13C8	0.11916611
OR13C9	0.12380693
OR13D1	0.08580645
OR13F1	0.14608142
OR13G1	0.11864233
OR13J1	0.24491169
OR14A16	0.08572743
OR14A2	0.06116622
OR14C36	0.09014408
OR14I1	0.12942898
OR14J1	0.22430066
OR14K1	0.05667102
OR1A1	0.15572303
OR1A2	0.12060773
OR1B1	0.12797550
OR1C1	0.07466937
OR1D2	0.13568494
OR1D5	0.35060155
OR1E1	0.17211725
OR1E2	0.10075527
OR1F1	0.08594845
OR1G1	0.12845758
OR1I1	0.09816652
OR1J1	0.09826218
OR1J2	0.10758508
OR1J4	0.09283330
OR1K1	0.13030739
OR1L1	0.14591963
OR1L3	0.13257920
OR1L4	0.11663247
OR1L6	0.16105469
OR1L8	0.10805218
OR1M1	0.13650692
OR1N1	0.09371219
OR1N2	0.17622060
OR1Q1	0.23774174
OR1S1	0.10001644
OR1S2	0.12766131
OR2A1	0.36295212
OR2A12	0.15082576
OR2A14	0.11313670
OR2A2	0.08325254
OR2A25	0.09996476
OR2A4	0.35093467
OR2A42	0.32498752
OR2A5	0.24440016
OR2A7	0.13284344
OR2AE1	0.07575852
OR2AG1	0.14982152
OR2AG2	0.09144990
OR2AJ1	0.05523596
OR2AK2	0.06768585
OR2AP1	0.10467147
OR2AT4	0.11204533
OR2B11	0.10710442
OR2B2	0.12238575
OR2B3	0.10394217
OR2B6	0.09693307
OR2C1	0.09082182
OR2C3	0.08416581
OR2D2	0.23832140
OR2D3	0.11115361
OR2F1	0.10057910
OR2F2	0.12563413
OR2G2	0.08313613
OR2G3	0.08878145
OR2G6	0.07613914
OR2H1	0.07149997
OR2H2	0.07738314
OR2J1	0.05243998
OR2J2	0.10979753
OR2J3	0.08298115
OR2K2	0.14059753
OR2L13	0.08311832
OR2L2	0.06432361
OR2L3	0.14371074
OR2L5	0.11665016
OR2L8	0.08916342
OR2M2	0.07963794
OR2M3	0.07731955
OR2M4	0.16348543
OR2M5	0.08231844
OR2M7	0.08113534
OR2S2	0.13695102
OR2T1	0.13122012
OR2T10	0.12434125
OR2T11	0.12037545
OR2T12	0.10319136
OR2T2	0.29951855
OR2T27	0.20248472
OR2T29	0.23652944
OR2T3	0.16768316
OR2T33	0.15287341
OR2T34	0.30544402
OR2T35	0.19035608
OR2T4	0.10167274
OR2T5	0.33335113
OR2T6	0.09748302
OR2T7	0.06737202
OR2T8	0.29963458
OR2V1	0.22371016
OR2V2	0.09057701
OR2W1	0.09371535
OR2W3	0.06893951
OR2Y1	0.18076452
OR2Z1	0.18328232
OR3A1	0.08369588
OR3A2	0.16927066
OR3A3	0.20514381
OR4A15	0.10218342
OR4A16	0.07347878
OR4A47	0.09725278
OR4A5	0.08385872
OR4A8	0.06116622
OR4B1	0.08985605
OR4C11	0.08304306
OR4C12	0.06514937
OR4C13	0.09447600
OR4C15	0.06224483
OR4C16	0.13207961
OR4C3	0.06088295
OR4C46	0.08988426
OR4C5	0.05391306
OR4C6	0.10744124
OR4D1	0.18992428
OR4D10	0.07944330
OR4D11	0.14125661
OR4D2	0.15375205
OR4D5	0.11228022
OR4D6	0.11184353
OR4D9	0.14205529
OR4E2	0.18223381
OR4F15	0.09608697
OR4F17	0.33234431
OR4F21	0.14955274
OR4F4	0.34084120
OR4F5	0.23292478
OR4F6	0.14184495
OR4K1	0.09536682
OR4K13	0.14612330
OR4K14	0.09363908
OR4K15	0.13684907
OR4K17	0.06590791
OR4K2	0.10070397
OR4K5	0.08679235
OR4L1	0.09248577
OR4M1	0.10422598
OR4M2	0.14218645
OR4N2	0.07052587
OR4N4	0.07922541
OR4N5	0.11266646
OR4P4	0.07731947
OR4Q2	0.06116622
OR4Q3	0.17339143
OR4S1	0.09619121
OR4S2	0.12331367
OR4X1	0.11032976
OR4X2	0.09774927
OR51A2	0.21885564
OR51A4	0.11823077
OR51A7	0.18012091
OR51B2	0.07417181
OR51B4	0.08157190
OR51B5	0.09731393
OR51B6	0.14756903
OR51D1	0.09171178
OR51E1	0.12158215
OR51E2	0.08645921
OR51F1	0.08698915
OR51F2	0.09825775
OR51G1	0.14713744
OR51G2	0.10846404
OR51H1	0.06116622
OR51I1	0.08401979
OR51I2	0.08391406
OR51J1	0.06116622
OR51L1	0.10537901
OR51M1	0.07043842
OR51Q1	0.06710725
OR51S1	0.10437122
OR51T1	0.08705513
OR51V1	0.07779869
OR52A1	0.11527524
OR52A5	0.08996424
OR52B2	0.19649083
OR52B4	0.07920334
OR52B6	0.10264434
OR52D1	0.05872389
OR52E1	0.06116622
OR52E2	0.09249121
OR52E4	0.18103104
OR52E6	0.06719549
OR52E8	0.06293388
OR52H1	0.10263246
OR52I1	0.12631454
OR52I2	0.08311942
OR52J3	0.07554566
OR52K1	0.11266317
OR52K2	0.09834805
OR52L1	0.10501482
OR52M1	0.15246789
OR52N1	0.09675588
OR52N2	0.16284892
OR52N4	0.10251909
OR52N5	0.08498404
OR52R1	0.19046855
OR52W1	0.13812303
OR56A1	0.07927276
OR56A3	0.27668712
OR56A4	0.11933492
OR56B1	0.14168352
OR56B4	0.13045661
OR5A1	0.17001840
OR5A2	0.09207748
OR5AC1	0.06116622
OR5AC2	0.09738353
OR5AK2	0.12633039
OR5AN1	0.09884462
OR5AP2	0.12038010
OR5AR1	0.16775743
OR5AS1	0.06616486
OR5AU1	0.18338422
OR5B12	0.07141280
OR5B17	0.06211604
OR5B2	0.06685016
OR5B21	0.17473626
OR5B3	0.12139120
OR5C1	0.16891574
OR5D13	0.16531606
OR5D14	0.12391832
OR5D16	0.11566866
OR5D18	0.13303190
OR5F1	0.08811434
OR5G3	0.06116622
OR5H1	0.09725073
OR5H14	0.11075381
OR5H15	0.14385200
OR5H2	0.14799322
OR5H6	0.11236420
OR5H8	0.06116622
OR5I1	0.07869206
OR5J2	0.11790682
OR5K1	0.16925671
OR5K2	0.13832176
OR5K3	0.06974814
OR5K4	0.13656308
OR5L1	0.15408454
OR5L2	0.11876864
OR5M1	0.08774137
OR5M10	0.08881920
OR5M11	0.14321353
OR5M3	0.09944592
OR5M8	0.07493330
OR5M9	0.09443029
OR5P2	0.07604434
OR5P3	0.10229474
OR5R1	0.15057743
OR5T1	0.10167064
OR5T2	0.07828378
OR5T3	0.12011847
OR5V1	0.09397849
OR5W2	0.06887924
OR6A2	0.06622860
OR6B1	0.17711674
OR6B2	0.23946537
OR6B3	0.09404929
OR6C1	0.09707794
OR6C2	0.07652605
OR6C3	0.11635829
OR6C4	0.15660003
OR6C6	0.08294475
OR6C65	0.10557150
OR6C68	0.10531445
OR6C70	0.14960978
OR6C74	0.10150765
OR6C75	0.10355188
OR6C76	0.11316803
OR6F1	0.15486070
OR6J1	0.06011347
OR6K2	0.11581063
OR6K3	0.09704535
OR6K6	0.09695811
OR6M1	0.10328398
OR6N1	0.12792070
OR6N2	0.09580578
OR6P1	0.14299861
OR6Q1	0.09489413
OR6S1	0.12237044
OR6T1	0.12560126
OR6V1	0.09321449
OR6X1	0.15923029
OR6Y1	0.08679607
OR7A10	0.07933979
OR7A17	0.13594211
OR7A5	0.08615464
OR7C1	0.08637500
OR7C2	0.07479468
OR7D2	0.08745077
OR7D4	0.12999548
OR7E24	0.06092984
OR7G1	0.07226211
OR7G2	0.07065427
OR7G3	0.09075174
OR8A1	0.10793811
OR8B12	0.11780235
OR8B2	0.12541684
OR8B3	0.19635357
OR8B4	0.20709028
OR8B8	0.12162386
OR8D1	0.08533320
OR8D2	0.14343158
OR8D4	0.08735856
OR8G1	0.09791252
OR8G5	0.13898355
OR8H1	0.13565895
OR8H2	0.12706887
OR8H3	0.16400133
OR8I2	0.13381834
OR8J1	0.09175824
OR8J2	0.06116622
OR8J3	0.07316907
OR8K1	0.09684839
OR8K3	0.10636607
OR8K5	0.15636299
OR8S1	0.12452538
OR8U1	0.11039075
OR9A2	0.18037675
OR9A4	0.12608654
OR9G1	0.10201914
OR9G4	0.11313435
OR9I1	0.12784664
OR9K2	0.14843979
OR9Q1	0.07368295
OR9Q2	0.16410695
ORAI1	0.48066036
ORAI2	0.23355924
ORAI3	0.21732889
ORC1	0.14912812
ORC2	0.41525159
ORC3	0.07635427
ORC4	0.11844852
ORC5	0.12805381
ORC6	0.08434147
ORM1	0.07177972
ORM2	0.07834484
ORMDL1	0.21589576
ORMDL2	0.26837505
ORMDL3	0.78888393
OS9	0.49495549
OSBP	0.98518282
OSBP2	0.25044976
OSBPL10	0.32760323
OSBPL11	0.72992792
OSBPL1A	0.13115785
OSBPL2	0.34297737
OSBPL3	0.11888999
OSBPL5	0.06513307
OSBPL6	0.52179446
OSBPL7	0.24647243
OSBPL8	0.65637050
OSBPL9	0.86786559
OSCAR	0.10997413
OSCP1	0.05683662
OSER1	0.09322290
OSGEP	0.06181590
OSGEPL1	0.10799533
OSGIN1	0.06539739
OSGIN2	0.28656481
OSM	0.66258153
OSMR	0.09763214
OSR1	0.96777999
OSR2	0.91784506
OST4	0.08242777
OSTC	0.12737340
OSTF1	0.76560195
OSTM1	0.10453781
OSTN	0.10153853
OTOA	0.06075206
OTOF	0.14707949
OTOG	0.14255626
OTOGL	0.09337877
OTOL1	0.17013369
OTOP1	0.29181782
OTOP2	0.15350179
OTOP3	0.09526799
OTOR	0.06572034
OTOS	0.05485994
OTP	0.74041564
OTUB1	0.75260682
OTUB2	0.12082770
OTUD1	0.26451367
OTUD3	0.12405672
OTUD4	0.74357544
OTUD6B	0.19353096
OTUD7A	0.93987094
OTUD7B	0.07812252
OTULIN	0.29411849
OTULINL	0.09301560
OTX1	0.94395008
OTX2	0.98922493
OVCA2	0.12461976
OVCH1	0.10416020
OVCH2	0.13287284
OVGP1	0.21672941
OVOL1	0.26854405
OVOL2	0.17766627
OVOL3	0.10139641
OXA1L	0.14779166
OXCT1	0.57923181
OXCT2	0.10624730
OXER1	0.21183965
OXGR1	0.15793749
OXLD1	0.08887958
OXNAD1	0.05403866
OXR1	0.26433533
OXSM	0.10721497
OXSR1	0.81849294
OXT	0.35687837
OXTR	0.92134642
P2RX1	0.11582772
P2RX2	0.14760243
P2RX3	0.18862908
P2RX4	0.20199463
P2RX5	0.07320197
P2RX6	0.08596170
P2RX7	0.10863749
P2RY1	0.82154175
P2RY11	0.09903064
P2RY12	0.17864742
P2RY13	0.16487861
P2RY14	0.17563304
P2RY2	0.20654814
P2RY6	0.31185920
P3H1	0.32041738
P3H2	0.12378432
P3H3	0.06011835
P3H4	0.21184925
P4HA1	0.37830917
P4HA2	0.11511029
P4HA3	0.09275764
P4HB	0.98419492
P4HTM	0.10264870
PA2G4	0.96095700
PAAF1	0.09189084
PABPC1	0.99964653
PABPC1L	0.43887948
PABPC3	0.38692736
PABPC4	0.42812513
PABPC4L	0.09272808
PABPN1	0.89111972
PABPN1L	0.10089710
PACRG	0.21652012
PACRGL	0.07451896
PACS1	0.91938599
PACS2	0.86958060
PACSIN1	0.98562330
PACSIN2	0.52473143
PACSIN3	0.45418837
PADI1	0.06583093
PADI2	0.05943350
PADI3	0.07005789
PADI4	0.08694031
PAEP	0.13509554
PAF1	0.99695993
PAFAH1B1	0.99998876
PAFAH1B2	0.45285320
PAFAH1B3	0.14867869
PAFAH2	0.06654487
PAG1	0.36992107
PAGR1	0.15916492
PAH	0.07902357
PAICS	0.06627390
PAIP1	0.51683470
PAIP2	0.85177882
PAIP2B	0.10307173
PAK1	0.99962867
PAK1IP1	0.14011604
PAK2	0.94830023
PAK4	0.80387999
PAK5	0.92000134
PAK6	0.28870197
PALB2	0.24244850
PALD1	0.10590615
PALLD	0.15409393
PALM	0.08850438
PALM2	0.10316611
PALM3	0.14256178
PALMD	0.06277232
PAM	0.09461188
PAM16	0.08789846
PAMR1	0.12274968
PAN2	0.53835839
PAN3	0.59233651
PANK1	0.11770959
PANK2	0.11517724
PANK3	0.09409473
PANK4	0.26498100
PANX1	0.13066303
PANX2	0.12739473
PANX3	0.08438878
PAOX	0.07140232
PAPLN	0.09313392
PAPOLA	0.99812490
PAPOLB	0.09747230
PAPOLG	0.44335782
PAPPA	0.84793520
PAPPA2	0.06032583
PAPSS1	0.16614335
PAPSS2	0.07551518
PAQR3	0.10468892
PAQR4	0.14666545
PAQR5	0.10867412
PAQR6	0.09146068
PAQR7	0.17446340
PAQR8	0.19829356
PAQR9	0.71572480
PARD3	0.99842845
PARD3B	0.15424839
PARD6A	0.97378439
PARD6B	0.78848927
PARD6G	0.31584781
PARG	0.21648350
PARK7	0.93940224
PARL	0.32492188
PARM1	0.21751530
PARN	0.12843900
PARP1	0.83723326
PARP10	0.07485220
PARP11	0.13165959
PARP12	0.07409258
PARP14	0.08946555
PARP15	0.07215199
PARP16	0.13373669
PARP2	0.26500923
PARP3	0.15999338
PARP4	0.17269901
PARP6	0.69995808
PARP8	0.29834145
PARP9	0.07593530
PARPBP	0.25509066
PARS2	0.15361484
PARVA	0.06579386
PARVB	0.12355529
PARVG	0.05490640
PASK	0.25571125
PATE1	0.05020913
PATE2	0.10587084
PATE3	0.00000000
PATE4	0.12960737
PATJ	0.54543536
PATL1	0.98789866
PATL2	0.07425627
PATZ1	0.94637331
PAWR	0.60745829
PAX1	0.65485801
PAX2	0.86582747
PAX3	0.99912331
PAX4	0.19057145
PAX5	0.99982249
PAX6	0.99999815
PAX7	0.97429797
PAX8	0.89023878
PAX9	0.95661198
PAXBP1	0.70251791
PAXIP1	0.99732533
PAXX	0.08220048
PBK	0.12226064
PBLD	0.08955365
PBOV1	0.07686898
PBRM1	0.99342625
PBX1	0.99981044
PBX2	0.99427308
PBX3	0.97773680
PBX4	0.18286125
PBXIP1	0.05288011
PC	0.72911612
PCARE	0.13027953
PCBD1	0.26358278
PCBD2	0.07325263
PCBP1	0.99923274
PCBP2	0.99984899
PCBP3	0.38749362
PCBP4	0.35825909
PCCA	0.09505674
PCCB	0.05507536
PCDH1	0.73238198
PCDH10	0.56381855
PCDH12	0.15258125
PCDH15	0.07210391
PCDH17	0.87084209
PCDH18	0.06722285
PCDH20	0.25860129
PCDH7	0.44568945
PCDH8	0.42828377
PCDH9	0.83926918
PCED1A	0.11330215
PCED1B	0.11838978
PCF11	0.97315491
PCGF1	0.71162754
PCGF2	0.54493262
PCGF3	0.35045368
PCGF5	0.60601236
PCGF6	0.15676378
PCID2	0.05488300
PCIF1	0.53283687
PCK1	0.72078113
PCK2	0.63096964
PCLAF	0.20594447
PCLO	0.22866370
PCM1	0.29816369
PCMT1	0.44885586
PCMTD1	0.10758275
PCMTD2	0.07473984
PCNA	0.99945829
PCNP	0.49422706
PCNT	0.40441381
PCNX1	0.52064105
PCNX2	0.05999925
PCNX3	0.27205234
PCNX4	0.09618114
PCOLCE	0.15241415
PCOLCE2	0.06667078
PCP2	0.07985200
PCP4	0.04820314
PCP4L1	0.06014775
PCSK1	0.22398336
PCSK2	0.99511549
PCSK4	0.37456256
PCSK5	0.20197690
PCSK6	0.18730753
PCSK7	0.34513963
PCSK9	0.11759893
PCTP	0.08722108
PCYOX1	0.14897072
PCYOX1L	0.08186334
PCYT1A	0.40078737
PCYT2	0.07065754
PDAP1	0.10626864
PDC	0.24918296
PDCD1	0.12492437
PDCD10	0.92539771
PDCD11	0.76126251
PDCD1LG2	0.11445855
PDCD2	0.15825318
PDCD2L	0.08868155
PDCD4	0.17174742
PDCD5	0.08743056
PDCD6	0.22966565
PDCD6IP	0.99816286
PDCD7	0.26686745
PDCL	0.21893543
PDCL2	0.08928056
PDCL3	0.19680523
PDE10A	0.98034369
PDE11A	0.57104337
PDE12	0.15344031
PDE1A	0.37784444
PDE1B	0.78444558
PDE1C	0.13577724
PDE2A	0.99161121
PDE3A	0.60405275
PDE3B	0.16878576
PDE4A	0.97892814
PDE4B	0.97808785
PDE4C	0.21265597
PDE4D	0.99513438
PDE4DIP	0.27323256
PDE5A	0.35085994
PDE6A	0.15450925
PDE6B	0.17025188
PDE6C	0.14314854
PDE6D	0.19684089
PDE6G	0.22730978
PDE6H	0.23632101
PDE7A	0.40666207
PDE7B	0.94131042
PDE8A	0.22658242
PDE8B	0.98451080
PDE9A	0.31385358
PDF	0.23031659
PDGFA	0.96094056
PDGFB	0.99838215
PDGFC	0.90792552
PDGFD	0.56601416
PDGFRA	0.99935991
PDGFRB	0.99925929
PDGFRL	0.13826913
PDHA2	0.15266615
PDHB	0.14402221
PDHX	0.08390846
PDIA2	0.47002819
PDIA3	0.90172322
PDIA4	0.06738009
PDIA5	0.05196868
PDIA6	0.08179370
PDIK1L	0.53359726
PDILT	0.06215160
PDK1	0.12724284
PDK2	0.22108667
PDK4	0.08859107
PDLIM1	0.24963915
PDLIM2	0.08182826
PDLIM3	0.27691438
PDLIM4	0.48056670
PDLIM5	0.61662958
PDLIM7	0.96906118
PDP1	0.77896947
PDP2	0.83072605
PDPK1	0.98595570
PDPN	0.18493289
PDPR	0.07449330
PDRG1	0.04818948
PDS5A	0.99957416
PDS5B	0.99822000
PDSS1	0.20130669
PDSS2	0.08384892
PDX1	0.88378692
PDXDC1	0.06562984
PDXK	0.13335004
PDXP	0.21272625
PDYN	0.26916227
PDZD2	0.60064703
PDZD3	0.16110346
PDZD7	0.42507616
PDZD8	0.74614283
PDZD9	0.13967450
PDZK1	0.12266024
PDZK1IP1	0.07550120
PDZRN3	0.63277085
PDZRN4	0.28842749
PEA15	0.42583608
PEAK1	0.18532463
PEAK3	0.09179290
PEAR1	0.14045146
PEBP1	0.20717713
PEBP4	0.07242375
PECR	0.07378772
PEF1	0.12234017
PEG10	0.98465906
PEG3	0.15298245
PELI1	0.24978180
PELI2	0.54916071
PELI3	0.09853929
PELO	0.43671283
PELP1	0.94939485
PEMT	0.07365597
PENK	0.28744112
PEPD	0.09625347
PER1	0.31356609
PER2	0.38443190
PER3	0.05787085
PERM1	0.05773065
PERP	0.17559429
PES1	0.50238708
PET100	0.19343554
PET117	0.09250581
PET117	0.15553794
PEX1	0.06112885
PEX10	0.05336776
PEX11A	0.27937158
PEX11B	0.13813620
PEX11G	0.08075145
PEX12	0.21199856
PEX13	0.09569514
PEX14	0.47143019
PEX16	0.05178201
PEX19	0.05693584
PEX2	0.10104059
PEX26	0.08939834
PEX3	0.10188021
PEX5	0.07194750
PEX5L	0.56491573
PEX6	0.07098297
PEX7	0.14152314
PF4	0.72626664
PF4V1	0.06748320
PFAS	0.23649859
PFDN1	0.44692599
PFDN2	0.68163892
PFDN4	0.12913623
PFDN5	0.41389502
PFDN6	0.31690611
PFKFB2	0.60334861
PFKFB3	0.25351433
PFKFB4	0.10528849
PFKL	0.16909274
PFKM	0.20518524
PFKP	0.17057102
PFN1	0.58114048
PFN2	0.94833643
PFN3	0.19433531
PFN4	0.05548219
PGA3	0.07603445
PGA5	0.09918655
PGAM1	0.66549680
PGAM2	0.14840239
PGAM5	0.16322178
PGAP1	0.08542231
PGAP2	0.11500974
PGAP3	0.09355806
PGBD1	0.07342234
PGBD2	0.12059524
PGBD4	0.13456507
PGBD5	0.11539683
PGC	0.06662378
PGD	0.38352938
PGF	0.90498585
PGGHG	0.08134239
PGGT1B	0.18341451
PGK2	0.33855711
PGLS	0.09994150
PGLYRP1	0.13016137
PGLYRP2	0.43923243
PGLYRP3	0.09573484
PGLYRP4	0.17426487
PGM1	0.07453762
PGM2	0.17526345
PGM2L1	0.32714894
PGM3	0.07536730
PGM5	0.25539927
PGP	0.30707489
PGPEP1	0.10530655
PGPEP1L	0.15558977
PGR	0.99451467
PGRMC2	0.26383331
PGS1	0.07992178
PHACTR1	0.12087737
PHACTR2	0.07804884
PHACTR3	0.68972708
PHACTR4	0.08792286
PHAX	0.15114923
PHB	0.58623579
PHB2	0.97139256
PHC1	0.91899285
PHC2	0.28151195
PHC3	0.83628340
PHETA1	0.15681083
PHETA2	0.15011400
PHF1	0.91360769
